RNN,\u00bfTragedia inevitable? El Titanic se hundi\u00f3 por el cumplimiento de una estricta norma navalhttps://grandesmedios.com/virar-a-estribor-hundio-al-titanic/\u00a0\u2026
BERT,anytime I hear \u201cincrease the number\u201d I look around
BERT,"Narcotics Agents Say $35,000 Value of Narcotics Seized From Maine House\n\nhttps://thedigitalwise.com/2020/02/28/narcotics-agents-say-35000-value-of-narcotics-seized-from-maine-house/\u00a0\u2026\nClick here for more\n#report #thedigitalwise"
RNN,Ibadan boy doing it for the culture
BERT,I\u2019m just saying... those elite professional athletes are also contributing to the \u201cshaming culture\u201d they so deeply profess against... \n\n(this also applies to all journalists with the same hypocrisy)
CNN,Found this comment under conans crush culture genius video and tell me WHY I\u2019m laffing so hard  pic.twitter.com/Av24ZzQD8P
RNN,For the culture i need to try this 69 thingy
BERT,for the culture  pic.twitter.com/OxpLDBVBHD
BERT,It\u2019s Fridayyyyyyyyyyy....  Join us Tonight for our afterwork party / FRIDAY HAPPY HOUR 5-9PM followed by CULTURE FRIDAYS 9-2am ...LADIES FREE ALL NIGHT  #Eat #Sip #Vibe #Network\u2026 https://www.instagram.com/p/BqisoLsFKxi/?utm_source=ig_twitter_share&igshid=etbgcvawbc9o\u00a0\u2026
BERT,@HlHadeel is wearing the stunning outfit by Culture Online.\nBalochi Kurti https://www.instagram.com/p/BqhK86mBJb9Hm1Ksw7B0vIytiDbxeLW-6lAG8A0/?utm_source=ig_twitter_share&igshid=g7rhfmc9vpys\u00a0\u2026
RNN,Nah in Mexican culture we call him El Sancho
BERT,\u201cGet a black fist like I did for the culture\u201d
CNN,"Gorgeous launch of the #Girramaa Indigenous Culture Kits this morning @UTS_GSH in the Eora Nation, it was a lovely start to the day and a beautiful reminder to be conscious, present, and think about our interactions and connections in life and in health pic.twitter.com/LtMCUgXuTH"
BERT,\u201cGetting To Know The Locals\u201d 20xpounds  link in bio #WCAZ .\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n\n#hiphop #local #youtube #concert #imovie #musicscene #local#rap  #interview #podcast #culture\u2026 https://www.instagram.com/p/BmRwDHUn9ci/?utm_source=ig_twitter_share&igshid=15tiwnzdkfb2j\u00a0\u2026
BERT,"eu fui ouvir youth culture no youtube gra\u00e7as a esse tweet, e meu, que puta \u00e1lbum S\u00c9RIO eu n\u00e3o consigo parar de ouvir. voc\u00eas merecem todo o sucesso do mundo! \nps: quando vierem fazer tour em sp me avisa porque eu n\u00e3o quero perder por nada haha!!"
BERT,Plz bro need a Xbox code been trying all week  \nDo it for the culture
RNN,https://amzn.to/2QeFQlE\u00a0\n PRICE DROP ALERT \nPrices & codes VALID at time posted & while supplies last\nNo price or product guarantee\nCheck out our Geek Culture Storefront ~~>https://amzn.to/2VOzY8K\u00a0\n#Funko #Pops #FunkoPops #It #Pennywise
BERT,"Gerald McCoy to the colts?  Culture fit, scheme fit, and has connection with Colts DL coach Mike Phair #ForTheCOLTure"
BERT,"They said they didn't like a dish from another culture, which, even though they didn't know it was from another culture, is still racist because you can't say you don't like other people's stuff.  In review, just don't say anything if you're white.  It might be insensitive!  https://twitter.com/RacismDog/status/1079126058425831424\u00a0\u2026"
CNN,Chilango culture es poner la alarma para levantarte a ponerle dinero al parqu\u00edmetro.
BERT,if cancel culture isnt real then why is there a literal cancel button next 2 every1 name......makes u think
BERT,Okay I see you\u2019re a woman of culture Billie  being inspired by two of my favs @JIDsv and @isaiahrashadhttps://twitter.com/BarryHefner/status/1207746150893273088\u00a0\u2026
BERT,Both how can u like a culture that is all about Hating women
CNN,Lmao it's Twitter most of don't have real profile pictures it's the culture of Twitter not bots  lmao no I said nothing you said made sense and did not correlate. You're not making any sense basically.
BERT,In line to early vote. More than happy to wait.
BERT,So a party which wishes to safeguard its religion & culture is now 'hard line'!
BERT,I take Pride and root in the blood of my culture. Happy Filipino American History Month! Salamat sa Organizers of Kapatid Kollective for giving me this platform and for seeing me as an amazing Filipino American Figure in our community.\n: Eric Hermosada pic.twitter.com/8ETUbPMRTC
BERT,"Between the contract bargaining x skincare memes and this Inspired Gritty/Guild creation, newsroom union culture makes me feel right at home.  https://twitter.com/mcallguild/status/1182080519984562176\u00a0\u2026"
BERT,My favorite part of Instagram honey culture is the questions they\u2019ll ask their followers to get more engagement\u2014 talking about \u201cwho else loves to breathe oxygen this late at night?? \u201d
BERT,Tht army culture..!
CNN,We are 500 days safe!! Big shout out to our inFocus captain Connie B. and her team for helping drive our safety culture! THANK YOU! @CoryZugs27 @_mike_giles @NotoKara @JabarrBean @MPHTHD @KE_Eaton @ricdehspic.twitter.com/qvMaWqffe8
BERT,ooh yes it\u2019s culture to threaten to shoot people coz someone offended ur oppar miss old hag headliner
CNN,I\u2019m not prob but I do it for the culture
BERT,"Awesome honouring Japanese culture. 1, After loosing they thanked their fans by bowing to them. 2, Japanese fans cleaned up the rubbish left by the crowds in stadium. 3, Japanese football team leaves their locker room spotless with Thankyou note.\nhttps://www.washingtonpost.com/amphtml/news/soccer-insider/wp/2018/07/03/japans-world-cup-legacy-includes-a-spotless-locker-room-and-a-thank-you-note/?noredirect=on&__twitter_impression=true\u00a0\u2026"
BERT,"2/2 I'm part Norwegian (my mother's father was from Tromso) so I've always wanted to go there. I've been a bit closer now! I'll get there yet! And for some serious Finnish culture, look up V\u00e4rttin\u00e4 on YouTube."
BERT,Today we were honoured to be ranked as one of Canada\u2019s Fastest Growing Companies by @cdnbiz.  We celebrate this success with our team and incredible clients @MMItweets   #Growth500 #teamwork #culture @AMCInstitutepic.twitter.com/3rBIe8XuFw
BERT,He's legit the
BERT,What a gift to meet our new President/CEO of the @FLCULALL Jennifer Jones!\n\nArts & culture funding remains a MAJOR priority. We had great success last legislative session but need $61M to fully fund this important statewide program.\n\nLet\u2019s make it happen!  \n#FundFlArtspic.twitter.com/tJH65Lf1db
RNN,#Saison1920 #Th\u00e9\u00e2tre La Crois\u00e9e des Chemins\nON FERA SANS de et par #TristanCottin #AlexandreServage\n\n3 histoires sur relation de domination\n#Kraftheatre\n > 19/12 Mercredi jeudi 19h #paris15\nhttp://theatreactu.com\u00a0 #theatreactu #theatrenews #actutheatre #culture #critique #artpic.twitter.com/a8crSlDzhD
BERT,"I now know why Brooklyn was always my favourite gargoyle. Wise cracking, sarcastic, and he makes so many pop culture references"
BERT,I am lol I love everything about French culture tho
RNN,LIVE PODCAST: Cancel Culture and Its Impact on our Inner & Outer Freedoms on @Spreaker #cancel_culture #freedom #podcast #social_media #spiritualityhttps://www.spreaker.com/user/angelalevesque/cancel-culture-and-its-impact-on-our-inn?autoplay=1\u00a0\u2026
BERT,"The Operative word is \work\ as in exchange  for $. Biden has no business experience, no energy knowledge, didn't know the culture and doesn't speak Russian. Even if he wanted, that philandering crackhead would have no clue how. Trump donates 100%. Are you that stupid or TDS??"
BERT,"I really wish people would stop saying \u2018wow my anxiety\u2019s so bad today\u2019 when they literally don\u2019t have anxiety, I always feel like Kim Kardashian whenever I try to tell someone how bad my anxiety is"
BERT,Well allegedly they were a thing and her best friend admitted it so that is part of the question. Also some evidence has come into question like time of death etc. I don't know but I'd like to be
BERT,"Sigh. It\u2019s Wednesday. But I\u2019m gonna answer this anyway. Drake is being dragged, Javi just announced he\u2019s having another kid and Kim Kardashian met with the president today."
RNN,"I don't know her, never watched her show and..not a fan...per say. \nBUT if she can stir youth toward critical thinking...and lead them to become political animals...I'm THERE...will be the poster child for the @KimKardashian fan club..sign me up!!"
CNN,Looks like he and Kim Kardashian West might have the same (Blackface/Orangeface) makeup artist.   https://twitter.com/mehdirhasan/status/1207487603278262272\u00a0\u2026
BERT,I LITERALLY thought this was a black woman until I opened it and it said Kim Kardashian... this doesn\u2019t even look like her. I am APPALLED  https://twitter.com/TheeMaryWilson/status/1207731185775984643\u00a0\u2026
RNN,Why is  a photo of Janet Jackson being portrayed as a \nKardashian?
BERT,La Kim Kardashian de machurucuto  @Andreal08653733 #19Dic #TeAlquilo19Dhttps://twitter.com/Andreal08653733/status/1207810335136202752\u00a0\u2026
RNN,Y\u2019all really just be out here letting the kardashian jenners pretend they\u2019re black and still choose to stan
BERT,Your welcome mama
CNN,so funny
BERT,It\u2019s laughable how people will slate @KimKardashian for absolutely anything but at the end of the day she\u2019s doing way better in life than the rest of you anyway
BERT,Northiee is so cuteee
BERT,Omg totally you kimmy!!
BERT,Such a great Aunt
BERT,I just adore Kim Kardashian so much  #fav
BERT,Eden Kardashian
BERT,@kkwbeauty Lesson learned! Imy #NudeCremeLip sticks & liners w/ #SuperNudeGloss I tried another gloss & only used 2 days. My lips are swollen & have a film over them! It\u2019s @kkwbeauty 4ever! I\u2019ve always had problems w/ makeup due to sensitive skin! @KimKardashian I\u2019m safe w/ urs
BERT,Kedson Kardashian  https://twitter.com/queenxhazbee/status/1216553110459555845\u00a0\u2026pic.twitter.com/SkP8l5c9GC
BERT,@KimKardashian YOUR HUSBAND IS A GOD DIRECT SON OF THE FATHER.
RNN,Yo when she does the Kardashian\u2019s  https://twitter.com/bdapraa/status/1233523194977554434\u00a0\u2026
BERT,Ugh she\u2019s coming out with makeup so fast  I still haven\u2019t gotten my hands on the first one ugh Kim
BERT,Kim Kardashian West \u3055\u3093\n\n\u25ef\u25ef Collection drops tomorrow \n\nThank you very much
BERT,"Episode 39 is available now! Brad Pitt, Kim Kardashian, material thieves and internet hoaxes are the things I\u2019m thinking about today. And for the 1st time ever, GTS has a visiting cohost! Check it out!  Promo: @cookie36280640 #PodernFamily #podcasthttps://itunes.apple.com/us/podcast/glen-thinks-stuff-podcast/id1375725737?mt=2#episodeGuid=9d94d954-0ba3-9d30-9fdd-0d66502419cd\u00a0\u2026"
BERT,"sinceramente acho tudo isso bem bosta pra algu\u00e9m ter inveja haha eu teria inveja da kim kardashian, mas n\u00e9! haha obrigada por estar aqui!"
BERT,KYLIE JENNER vs KIM KARDASHIAN!! \n\u2014> https://youtu.be/hQfSb-cz51A\u00a0\n\nCu\u00e1l es tu favorita? pic.twitter.com/icKAYzUU2K
BERT,Weakest play of all time  a rapper trying to shame a Kardashian they slept with. How fucking original.
BERT,There so cute
BERT,Congrats
BERT,"Viviendo de esc\u00e1ndalos, la kardashian criolla"
RNN,Beautiful!!!  MJ looks the same! I guess it's the witch hazel!
BERT,hi Kim
BERT,I cannot deal with how much @kourtneykardash looks like a young @KrisJenner !!!!! It\u2019s insane!!!
BERT,lmao idk how to use this site haha
BERT,"I felt @KimKardashian when she said she was uncomfortable talking about sex... Shit I could post nudes on here all day, that don't mean I wanna talk nasty to y'all tf? I just was proud of how sexy my pics came out lmao"
CNN,So inspiring....
BERT,"@KimKardashian Well, Shazam, is the word !!"
BERT,AMEN !!!
CNN,KKW\n@KimKardashian
RNN,A black queen
RNN,Jajaja jaja. No pasa na. Nos seguimos riendo mucho de Mabel Kardashian soy profesional
RNN,I know boredom hit my life . When I downloaded Kim Kardashian game again
BERT,You sir are priceless
RNN,Okay thanks sooo much
BERT,Thank you
CNN,Clearly she had no empathy for Jordan Craig because if she felt bad for her she wouldn\u2019t be flaunting around with that man knowing his situation. I would never in a million years date a guy who has a child on the way that is a .
RNN,@KimKardashian is there anyway we can get an invite to these Sunday Service gatherings?? I need this type of energy in my life
CNN,That was very good!
RNN,hysterical
RNN,Just gotta say that Sophie [Kardashian] is perfect. Functional and perfect. I assume she is getting royalties. And has her own TFSA ... just saying.
BERT,Wow nice move from there..
BERT,Kimberly Kardashian West my baby Doll @KimKardashian
RNN,can I be kim kardashian west  https://twitter.com/KimKardashian/status/1169030984555257857\u00a0\u2026
BERT,She should\u2019ve wore skims with boots
BERT,it\u2019s official I\u2019m gonna be Kim Kardashian West for Halloween  https://twitter.com/KimKardashian/status/1169030984555257857\u00a0\u2026
BERT,i forgot how hard  @trvisXX crank since that kardashian  we need that birds in the trap sing mcknight t scott vibe
RNN,"@KimKardashian @kourtneykardash , Mason, Penelope, North, Reign, Saint, Chicago & Psalm at Etchmiadzin Cathedral in #Armenia on October 7, 2019. #KimKardashian #Kardashian #KKW #Fashion #Beauty pic.twitter.com/Q9M0Mf6coD"
BERT,"I sure wish I could buy me some Good American Jeans !! On a fixed income an just can\u2019t pull it off!! But I Sure can Vote  for my Fav Kardashian, I voted so much last year my fingers hurt!! Lol  Go Koko!!! You are truly Amazing!"
RNN,Inspiration at its finest! Can\u2019t wait til I bcum a lawyer! @KimKardashian will hopefully be my mentor! pic.twitter.com/icYNMWrjmp
BERT,YOU ARE BEATTTTT!!!!
BERT,This is just unnecessary but nonetheless appreciated
RNN,I did that face swap with @KimKardashian on snapchat this is crazy it looks so real!!!!!!! pic.twitter.com/wCJR5PyxpC
RNN,The next thing Kim going to do is show us how her vagina looks from the inside. Btw body hot af
RNN,I understood everything she said
RNN,Fuck
BERT,Nope
BERT,@Lord_Orpheo @MoscoMoon There's a virus called the human coronavirus. You get it from drinking old beer.
BERT,"Allah, ana katabt bta3 el global warming w a23dt a2alef awy \nW 2aret el qet3a la2eto be2ol corona virus 2olt allah mesh corona deh chocolate!!!"
RNN,"I am very happy to show you the progress of my PhD on ecology and evolution of bat coronavirus, with the submission of my work in BioRXiv as a preprint @biorxivpreprint @CamLebarbenchon @UMR_PIMIThttps://twitter.com/biorxivpreprint/status/1169343883920257029\u00a0\u2026"
BERT,Jazzygirl I said being treated every three weeks with steroids and antibiotics. She has coronavirus with a high titer. She's hanging in there and has some improvements!
KNN,"In case u were wondering, coronavirus is a real thing and that\u2019s the third thing added to my list of health conditions of the day"
RNN,"In case you missed it!\n\nValue pack contains 3 x 35 count (total 105) #canisters of #disinfecting #wipes in 2 scents - Citrus Blend & Fresh Scent!\n\nKills 99.999% of #bacteria, Human Coronavirus & #Influenza A2 Virus!\n\nBuy 3 Pack for $5 ($15)!\n\n\u2026pic.twitter.com/PfNEdVpI7I"
BERT,"In case you missed it!\n\nValue pack contains 3 x 35 count (total 105) #canisters of #disinfecting #wipes in 2 scents - Citrus Blend & Fresh Scent!\n\nKills 99.999% of #bacteria, Human Coronavirus & #Influenza A2 Virus!\n\nBuy 3 Pack for $5 ($15)!\n\nhttps://amzn.to/2xk0IPt\u00a0pic.twitter.com/wBAdco90Ox"
RNN,"I think Karina is sweet, not the corona virus. You fail again"
BERT,"Wow! Special Offer!!\n\nValue pack contains 3 x 35 count (total 105) #canisters of #disinfecting #wipes in 2 scents - Citrus Blend & Fresh Scent!\n\nKills 99.999% of #bacteria, Human Coronavirus & #Influenza A2 Virus!\n\nBuy 3 Pack for $5 ($15)!\n\n\u2026pic.twitter.com/Wsz49K1H2g"
BERT,"son 3 dosis de quintuple (moquillo-adeno2-parainfluenza-parvo) o sextuple (lo mismo+coronavirus), ninguna de las dos tiene lepto as\u00ed que est\u00e1 bien que se la sumen  rabia es anual aparte"
BERT,"Amigos, hoy fui muy feliz porque dimos a Nicol\u00e1s de alta. \n\nLlego la semana pasada con una infecci\u00f3n y cuadro gastroenterico por Coronavirus. Despu\u00e9s de d\u00edas canalizado y de muchas inyecciones hoy por fin se fue a casita con su dinosaurio.  pic.twitter.com/koh7CkS00T"
KNN,"Good newz, fwiendz!  Richard has finally passed all the stages of coronavirus analysis. 3 consistent tests during last months showed negative results, that means our sweet piece of cake\u2026 https://www.instagram.com/p/BpST_6qB0YZ/?utm_source=ig_twitter_share&igshid=3w0i4lfvg54y\u00a0\u2026"
BERT,"#ZUL\u00da  5 meses.\nZUL\u00da \u00faltimo rescate, que efectuamos de una de las perreras de C\u00e1diz. \nComo presuponiamos... tra\u00eda un  de la perrera en forma de Coronavirus.. \nSi deseas ayudarnos :\nHttp://teaming.net/sosmalinoisespana\u00a0\u2026 \nPor 1\u20ac mes \nPayPal Sosmalinois@gmail.com\nES7200814302270001556066pic.twitter.com/axlYXxv2QG"
BERT,\u0e40\u0e2d\u0e48\u0e2d \u0e19\u0e35\u0e48\u0e21\u0e31\u0e19\u0e20\u0e32\u0e1e\u0e0a\u0e38\u0e14\u0e15\u0e23\u0e27\u0e08 strip test \u0e2a\u0e33\u0e2b\u0e23\u0e31\u0e1a Canine parvovirus \u0e01\u0e31\u0e1a canine coronavirus \u0e43\u0e19 \\u0e2a\u0e38\u0e19\u0e31\u0e02\... https://twitter.com/VoiceTVOfficial/status/1118821471818620928\u00a0\u2026
BERT,"@WHO ha dise\u00f1ado paquetes de productos b\u00e1sicos (Disease Commodity Packages, DCP) con informaci\u00f3n sobre productos/dispositivos biom\u00e9dicos y especificaciones t\u00e9cnicas, fundamentales para afrontar #epidemias. #OMS #SitioWeb #coronavirus @InfomedCuba https://bit.ly/2Dmw3ol\u00a0pic.twitter.com/lVH0JwiHDo"
BERT,Es necesario comprender mejor la adaptabilidad de las distintas especies de #MERS-CoV a sus hu\u00e9spedes. La #revista CellReport publica al respecto. #SitioWeb #coronavirus @patrycuba151279 @One_HdezVidal @IPKCuba https://bit.ly/2VREGOS\u00a0pic.twitter.com/Cc5qRyONj4
BERT,Coronavirus detected!
BERT,Uma nova esp\u00e9cie de Coronav\u00edrus est\u00e1 causando morte de porcos na China. Isso serve de alerta para os humanos! \n#coronavirus #morte #porcos #china http://www.ageracaociencia.com/2018/08/16/um-novo-coronavirus-esta-matando-porcos-na-china/\u00a0\u2026pic.twitter.com/dKTlXX15ch
RNN,"Rescate y pruebas de Anubis\n# #Eventos y #Campa\u00f1as\n M\u00edralo aqu\u00ed: https://leales.org/eventos-y-campanas/donaciones-economicas/rescate-y-pruebas-de-anubis_i5421\u00a0\u2026\n \n\nHola a todos, informar de que Anubis a quedado ingresado, se le ha realizado el test de coronavirus y a dado negativo, ma\u00f1ana le har\u00e1n el de leucemia y sida.\n\nLe han hecho ecogr\u2026 pic.twitter.com/RLnEMZtkhb"
BERT,Bats transmit a variety of viruses and other pathogens...isolating this coronavirus is important in establishing a surveillance system to prevent epidemic and pandemic infections.  https://twitter.com/ameshaa/status/1017764892277911553\u00a0\u2026
BERT,"Vaya generaci\u00f3n ca\u00f1era!!! Entre portadas, gotas gruesas,  y coronavirus, antibioticos y proas solo puede salir gente dispuesta a comerse el mundo!!! Eso s\u00ed, siempre con un par de guantes  #EscuelaSEIMC #abriendoCamino #loQueNoEstaEnLosLibros"
BERT,"Huhuhuhu mugi is sick, blood test resulted positive to feline parvo and corona virus. Turns out nahawa sya sa ibang cats nung caretaker nya dati before my sister adopted mugi. Get well soon little one  pic.twitter.com/QEBZRrcZYk"
BERT,"Nos encantan los finales felices.\nEsta peque tan bonita se llama MAGGI\nCon s\u00f3lo mes y medio di\u00f3 positivo a un virus digestivo llamado Coronavirus.\nAunque su pron\u00f3stico era reservado, ha respondido muy bien al\u2026 https://www.instagram.com/p/B6S6vHEIKzN/?igshid=gq5bnv3j03kr\u00a0\u2026"
BERT,"I sat at my desk this morning, Bristol Stool Chart before me and disappointment behind me.\nOver on the World Horse Welfare site and it appears I'm suffering from Coronavirus and it's horrific.\n"
BERT,"Do you believe Trump, along with Boeing and the FAA, is responsible for the hundreds of lives lost in the Boeing Max crashes?\n\n Please retweet - thank you"
BERT,@realDonaldTrump watch this video! I think you\u2019re right again! He\u2019s crazy! https://twitter.com/RealMAGASteve/status/1106691849824227328\u00a0\u2026
CNN,"Trump and many members of @GOP do not take a stand against white supremacy. We need to vote them out! No one should be a victim because of their race, religion or orientation. We are all humans, that should be enough"
RNN,\greatest president of our lifetime\ \n#MAGABomber #MAGAHateRallies #TrumpHateRallies #TrumpIncitesViolence #AngryMAGAMobpic.twitter.com/DQbWNjegWh
BERT,Watch @DaHonestyPolicy's broadcast: Trump Rally Live #EggDrp #MAGAbomber #MAGAVan #Resist #BlueWave #ClosersAng\u2026https://www.pscp.tv/w/bqOh8zFlV0V5WEdOQXFZakF8MUJkR1lvWndQYkV4WOcLKlkRRMhC7r_9OJJYE3m1y1D1S2_S7LdQ9NqRwENW\u00a0\u2026
KNN,Then you\u2019re the only one that does.
RNN,You are sooooo predictable..when under pressure you always seem to bring up the stock market and the supposedly great job market
BERT,"Trump IS the White House, dry your #LiberalTears because I hired @realDonaldTrump 2 get rid of the likes of #Yovanovich. @FoxNews IS #FauxNews during this #FauxImpeachment."
BERT,You took the time to read it..
BERT,Libertarian Conservative Bi Partisan Statesman .                 Kentucky Senator Rand Paul \nWith the President Donald Trump combine to~Brilliant
BERT,"There are so many strikes against anyone who is disabled & needs help.I think of trump & his golf outings & how much of OUR taxes go for this, & I cry.That $$ could be better served helping impoverished Americans. People, families, not golf, should be a priority in D.C. Help~"
BERT,"@SpeakerPelosi  NEWS FLASH!! THE DEMOCRATS WON IN2018, NOT JUST ON \u201c POCKET BOOK ISSUES \u201c!! WE ELECTED YOU TO STOP TRUMP! HEALTHCARE, WAGE INCREASE\u2019S, LGBTQ EQUALITY, JUSTICE FOR PEOPLE OF COLOR, OUR CLIMATE, ALL LOSE AS LONG AS Trump STAYS IN POWER!! WE Will LOSE 2020!"
BERT,Me too!
RNN,Christopher Steele (UK) and Alexander Downer (AUS) not really a secret.
BERT,LSOS CRUZ WILL SAY ANYTHING LIKE TRUMP'S FOLLOWERS TO GET THEIR VOTE ! TIME IS OVER MFER YOUR TIME OUT IS LONG OVERDUE! TEXAS NEEDS A TRUE CHAMPION LIKE @BetoORourke ! BRING BACK AMERICA 2AMERICANS NOT CORRUPT /COLLUSIONIST RUSSIAN ENABLERS LIKE CRUZ&amp; TRUMP! https://twitter.com/KAYLEEBURRIS/status/1043286997668913154\u00a0\u2026
BERT,I thought you all believe MSM is fake news.   But all of a sudden you believe this NYT article?
BERT,This guy has been gold for Trump
BERT,"He\u2019s jeslous of Acosta. Acosta who, you ask? Yeah, that guy, along with April, who made asses of themselves and are now gone. Where, you ask? Nobody knows, but Trump gives them ZERO air time.  https://twitter.com/7777MYNAME/status/1157439686543122434\u00a0\u2026"
CNN,And here I thought Baltimore wasn\u2019t \u201ccrime infested\u201d.
CNN,"Always makes you wonder when only certain items are taken. Perfect location knowledge. And timing it well enough, no 1 sees you moving at all. Meaning someone has been inside the house before. But who...?"
CNN,@realDonaldTrump @POTUS MAGA= Mexican Always Get Across
RNN,trump doesn\u2019t care about farmers. Or veterans. Or elderly. Or children. Or wait who does he care about  https://twitter.com/aliasvaughn/status/1081327496476459010\u00a0\u2026
RNN,Imagine being the dumbest of the Trump\u2019s.      That\u2019s how @EricTrump feels everyday of his life.pic.twitter.com/sjMfDmMBWf
RNN,@realDonaldTrump donwhat a sour puss
RNN,"Wow!!So you say she\u2019s a Washed Up Actor & A NobodyYet they both have 288,000 more Followers than YOU!! Uh..Okay!#lmbo Still Laughing!!!#actors #bullies #bullying"
RNN,If only Trump wore a Fitbit...
BERT,Well he just trumped Trump in the magnitude of Trumps lies!  Way to go you can outline Trump!!
BERT,YEEEEESSSSSSS!!!
RNN,"LOL, the only law Trump hasn't broken yet is the law of gravity."
KNN,Love it!!!
CNN,Dave care to share what they have lied about regarding Trump? We will wait but won't hold our breath. This is also NOT a joking question. What have they lied about? Let's have an honest conversation.
BERT,It is if you\u2019re a democrat . #FakeNewsMedia #EnemyOfThePeople #AlexandriaOcasioCortez @realDonaldTrump https://twitter.com/seungminkim/status/1030550242255667206\u00a0\u2026
RNN,Maybe. It was fucking funny anyway
BERT,#WWG1WGA #QAnon
BERT,"RT KKMPutrajaya \RT MyHEALTHKKM: Middle East Respiratory Syndrome Coronavirus (MERS-CoV)\n\nJika melawat negara Timur Tengah, pastikan:\n1. Kerap cuci tangan\n2. Guna hand sanitizer\n3. Pakai mask\n4. Elak pergi ke tempat yg ada wabak MERS-CoV\n5. Elak pergi ke ladang haiwan\n6. E\u2026"
CNN,"Middle East Respiratory Syndrome Coronavirus (MERS-CoV)\n\nJika melawat negara Timur Tengah, pastikan:\n1. Kerap cuci tangan\n2. Guna hand sanitizer\n3. Pakai mask\n4. Elak pergi ke tempat yg ada wabak MERS-CoV\n5. Elak pergi ke ladang haiwan\n6. Elak minum susu unta mentah\n\n#retweetpic.twitter.com/IPH7AmTkbh"
BERT,Hi i badly need your prayers for our four puppies. they are now fighting for their lives. they are suffering from coronavirus. please lets pray for them. im relly heartbroken right now \u0ca5_\u0ca5
BERT,Why is MERS not included in this review? We know less about MERS than we do about SARS . It was discovered in 2012 in Saudi Arabia . Do you feel it should be depicted ? Containment of this coronavirus is ongoing.  It has all the markings of a neglected epidemic.
BERT,"Merengue es el cachorro de la camada de los gatitos bailongos que estaba m\u00e1s afectado por el coronavirus, pero su casa de acogida le est\u00e1 cuidando mucho y muy bien.\nYa est\u00e1 perfectamente de salud y totalmente recuperado!!\nDadle una oportunidad y concerle \n#gatos #adopcionpic.twitter.com/u30xwD3ePc"
KNN,Corona virus
CNN,"it\u2019s okay,  he had feline coronavirus so he\u2019s been sick since birth"
CNN,"#Repost proteccionanimalporlospelos\n\u2022  \u2022  \u2022  \u2022  \u2022\nActualizacion 17/07/18\nLa mami y las dos cachorritas dieron positivo a parvo y corona virus.\nLas peque\u00f1as estaban muy decaidas,\u2026 https://www.instagram.com/p/BlWSwLMhuA5/?utm_source=ig_twitter_share&igshid=1jmw3nfazaavw\u00a0\u2026"
BERT,"Characteristics of MERS Infections\n\nThe Middle Eastern Respiratory Syndrome (MERS), a virulent, highly infectious coronavirus infection apparently native to the Arabian peninsula, is spread by direct contact with infected persons, and carries an alarming 50 percent death rate"
BERT,@JepicHQ the vet was in our stable yesterday & found \u201ccorona virus\u201d in some horses. It\u2019s an illness among horses that causes the same symptoms as in the flue for Humans.  The only thing is that horses can\u2019t vomit. It\u2019s not a dangerous illness but it is contagious among horses
BERT,Dia kena corona virus
RNN,"The International Committee on Taxonomy of Viruses (ICTV) should have known that people in the Middle East are not going to use LONG & COMPLICATED names for diseases. Thus, naming #MERS over Saudi #corona virus, IMO, was not a great standardizing. Is there a way to revise this?"
RNN,"I am not a virologist, but doesn't Coronavirus all bud away from the cytoplasm? Thanks though.."
CNN,"I am not a virologist, but doesn't SARS, MERS and Coronavirus all bud away from the cytoplasm? I agree the spikes are reminiscent though.."
RNN,Mine lasted *exactly* 5 years (marriage) so I should holly hope every kitty last many times that!! \n\nTomtom is indoor only (Corona virus) but he\u2019s fluffy all right...  pic.twitter.com/u0dN3crQMd
BERT,I wanted to be an astronaut too!! I read every astronomy book in thr library at primary school. I am now a Biomedical Scientist. The closest I get are Astrovirus and Coronavirus
RNN,"After the leg injury, we now caught a virus called Coronavirus... when is it all gonna end?  pic.twitter.com/eNjX9jdCGb"
BERT,Neurocysticercosis\n H7N9 Influenza\n Herpes B virus\n Streptobacillus moniliformis\n Rhodococcus\n Paragonimus westermani\n Bartonella\n Salmonella\n Angiostrongylus cantonensis\n Rabies\n Anisakis simplex\n MERS coronavirus\n Ehrlichiosis\n Tularemia https://twitter.com/dglaucomflecken/status/1007081082938843136\u00a0\u2026
RNN,"Hoy es un dia triste para mi ,a partido al cielo de los gatos la hermosa Tita ella fue rescatada de un contenedor de basura era muy chiquita pero estos meses fue una gatita muy feliz el veterinario nos dijo que tenia coronavirus eso no lo sabiamos pic.twitter.com/3cCCErLcJB"
BERT,konti nalang magiging corona virus na ako konti nalang talaga
BERT,"Buy 3 Pack  Clorox Disinfecting Wipes for $5 ($15)!\n\n*Value pack contains 3 x 35 count (total 105)!\n\nKills 99.999% of #bacteria, Human Coronavirus & #Influenza A2 Virus!\n\nhttps://amzn.to/2xk0IPt\u00a0\n#HealthyLiving #home #hotels #campingpic.twitter.com/kmVoeEE4Ro"
BERT,"Buy 3 Pack  Clorox Disinfecting Wipes for $5 ($15)!\n\n*Value pack contains 3 x 35 count (total 105)!\n\nKills 99.999% of #bacteria, Human Coronavirus & #Influenza A2 Virus!\n\nhttps://amzn.to/2xk0IPt\u00a0\n#HealthyLiving #home #hotels #campingpic.twitter.com/PPcusAI46m"
